#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId - logicId - s32,battleGoalId - battleGoalId - s32,nearDist - nearDist - f32,midDist - midDist - f32,farDist - farDist - f32,OutDist - OutDist - f32,BackHomeLife_OnHitEneWal - BackHomeLife_OnHitEneWal - f32,goalID_ToCaution - goalID_ToCaution - f32,idAttackCannotMove - idAttackCannotMove - s32,goalID_toFind - goalID_toFind - f32,callHelp_ActionAnimId - callHelp_ActionAnimId - s32,callHelp_CallActionId - callHelp_CallActionId - s32,eye_dist - eye_dist - s16,ear_dist - ear_dist - s16,ear_soundcutDist - ear_soundcutDist - s16,nose_dist - nose_dist - s16,maxBackhomeDist - maxBackhomeDist - s16,backhomeDist - backhomeDist - s16,backhomeBattleDist - backhomeBattleDist - s16,nonBattleActLife - nonBattleActLife - s16,BackHome_LookTargetTime - BackHome_LookTargetTime - s16,BackHome_LookTargetDist - BackHome_LookTargetDist - s16,SightTargetForgetTime - SightTargetForgetTime - s16,SoundTargetForgetTime - SoundTargetForgetTime - s16,BattleStartDist - BattleStartDist - s16,callHelp_MyPeerId - callHelp_MyPeerId - s16,callHelp_CallPeerId - callHelp_CallPeerId - s16,targetSys_DmgEffectRate - targetSys_DmgEffectRate - s16,teamAttackEffectivity - teamAttackEffectivity - u8,eye_angX - eye_angX - u8,eye_angY - eye_angY - u8,State0 - State0 - u8,State1 - State1 - u8,callHelp_CallValidMinDistTarget - callHelp_CallValidMinDistTarget - u8,callHelp_CallValidRange - callHelp_CallValidRange - u8,callHelp_ForgetTimeByArrival - callHelp_ForgetTimeByArrival - u8,callHelp_MinWaitTime - callHelp_MinWaitTime - u8,callHelp_MaxWaitTime - callHelp_MaxWaitTime - u8,goalAction_ToCaution - goalAction_ToCaution - u8,goalAction_ToFind - goalAction_ToFind - u8,callHelp_ReplyBehaviorType - callHelp_ReplyBehaviorType - u8,disablePathMove - disablePathMove - u8,skipArrivalVisibleCheck - skipArrivalVisibleCheck - u8,thinkAttrDoAdmirer - thinkAttrDoAdmirer - u8,enableNaviFlg_Edge - enableNaviFlg_Edge - u8,enableNaviFlg_LargeSpace - enableNaviFlg_LargeSpace - u8,enableNaviFlg_Ladder - enableNaviFlg_Ladder - u8,enableNaviFlg_Hole - enableNaviFlg_Hole - u8,enableNaviFlg_Door - enableNaviFlg_Door - u8,enableNaviFlg_InSideWall - enableNaviFlg_InSideWall - u8,enableNaviFlg_EdgeOrdinary - enableNaviFlg_EdgeOrdinary - u8,enableNaviFlg_reserve0 - enableNaviFlg_reserve0 - u8,enableNaviFlagReserve - enableNaviFlagReserve - dummy8,eyeDist_ForDark - eyeDist_ForDark - s16,battleStartDist_forDark - battleStartDist_forDark - s16,eyeDist_ForPitchDark - eyeDist_ForPitchDark - s16,battleStartDist_forPitchDark - battleStartDist_forPitchDark - s16,platoonReplyTime - platoonReplyTime - f32,platoonReplyAddRandomTime - platoonReplyAddRandomTime - f32,eye_BackOffsetDist - eye_BackOffsetDist - s16,eye_BeginDist - eye_BeginDist - s16,targetArriveDist - targetArriveDist - f32,pointArriveDist - pointArriveDist - f32,changeStateAction_ToFind - changeStateAction_ToFind - u8,changeStateAction_ToCaution - changeStateAction_ToCaution - u8,changeStateAction_ToBattle - changeStateAction_ToBattle - u8,goalAction_ToDisappear - goalAction_ToDisappear - u8,disableLocalSteering - disableLocalSteering - u8,actTypeOnFailedPath - actTypeOnFailedPath - u8,interestCategory - interestCategory - u8,goalAction_ToInterest - goalAction_ToInterest - u8,Unk1 - Unk1 - s16,ear_angX - ear_angX - s16,ear_angY - ear_angY - s16,changeStateAction_ToInterest - changeStateAction_ToInterest - u8,changeStateAction_ToNormal - changeStateAction_ToNormal - u8,Unk2 - Unk2 - f32,Unk3 - Unk3 - f32,Unk4 - Unk4 - s16,Unk5 - Unk5 - u8,Unk6 - Unk6 - u8,Unk7 - Unk7 - f32,pad - pad - dummy8
53100010,,531001,11000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,-1,0,0,0,120,0,0,300,9999,9999,9999,9,9,16,20352,18371,300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,0,0,0,0,0,0,99999,-
53109000,,531000,531000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,120,0,0,300,9999,9999,9999,9,9,16,20352,18371,300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,0,0,0,0,0,0,99999,-
53200000,,532000,532000,8.364547E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,120,0,0,50,9999,9999,9999,9,9,16,20352,18371,30,0,0,100,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,256,2,0,99999,-
54000000,,540000,540000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54000080,,11000,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54000100,,540000,540010,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54030000,,540300,540300,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54030100,,540300,540310,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54300000,,540000,543000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54300080,,11000,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54301080,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
54302080,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
70000000,,700000,700000,1.5340413E+16,6.4824E-41,0,150,0,3600,3017,0.1,0,0,25,0,0,0,55,48,8,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,23130,-19276,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,2,0,0,0,1,0,150,-
70000900,,700000,700000,9.952661E-21,3.72744E-40,6E-45,150,0,3600,3017,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,0,1,0,150,-
70009000,,700000,700000,1.5340413E+16,6.4824E-41,0,150,0,3600,3017,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,75,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,23130,-19276,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,2,0,0,0,1,0,150,-
70100000,,701000,701000,8.3644665E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
70100080,,701000,701000,8.3644665E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
70200000,,702000,702000,8.364596E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,180,0,0,25,9999,9999,9999,9,9,16,20352,18371,180,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16672,1,2,160,-19276,6.4824E-41,0,0,0,22,67,0,0,32,65,0,80,80,2,3,0,0,0,2,0,99999,-
70200100,,702000,702000,8.364596E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,180,0,0,25,9999,9999,9999,9,9,16,20352,18371,180,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,3,0,0,0,2,0,99999,-
70209000,,702000,702000,8.364596E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,180,0,0,25,9999,9999,9999,9,9,16,20352,18371,180,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,3,0,0,0,2,0,99999,-
70209100,,702000,702000,8.364596E-21,7.357644E-39,1.12E-43,150,0,99999,3000,0,0,0,180,0,0,25,9999,9999,9999,9,9,16,20352,18371,180,0,0,100,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,3,0,0,0,2,0,99999,-
70210000,,702100,702100,-3.3528124E-07,6.4824E-41,0,150,0,99999,0,0.1,0,0,180,0,0,0,9999,9998,9999,5,20,20,20352,18371,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,-19276,-19276,0,17096,0,0,180,-19276,6.4824E-41,0,0,0,22,67,0,0,200,66,0,0,0,2,0,0,0,0,0,0,99999,-
70219000,,702100,702100,-3.3528124E-07,6.4824E-41,0,150,0,99999,0,0.1,0,0,180,0,0,0,9999,9998,9999,5,20,20,20352,18371,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,00-00-00,-19276,-19276,0,17096,0,0,180,-19276,6.4824E-41,0,0,0,22,67,0,0,200,66,0,0,0,2,0,0,0,0,0,0,99999,-
71000000,,710000,710000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
71030000,,710300,710300,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
71100000,,711000,711000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
71130000,,711300,711300,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
72000000,,720000,720000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
72000080,,11001,11000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
72000081,,720000,720000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
72000082,,11000,11000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
72001080,,720001,11000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
72001081,,11001,11000,8.3644746E-21,3.72744E-40,6E-45,150,0,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16776,20,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,1,0,0,0,1,0,150,-
73000080,,11000,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
73001080,,11000,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74000000,,740000,740000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74000080,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74000081,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74000082,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74000083,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74001080,,11001,11000,6.508193E-30,7.352242E-39,1.12E-43,150,0,99999,3000,0.1,0,0,120,0,0,0,9999,9999,9999,9,9,16,20352,18371,25,0,0,100,100,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3844,3855,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,80,80,2,2,0,0,0,2,0,99999,-
74100080,,102000,102000,0.011474651,3.83548E-40,6E-45,150,6,15,3067,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,11565,0,16840,1,2,45,9252,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74101080,,102000,102000,0.011474651,3.83548E-40,6E-45,150,6,15,3067,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,11565,0,16840,1,2,45,9252,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74101081,,102000,102000,0.011474651,3.83548E-40,6E-45,150,6,15,3067,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,11565,0,16840,1,2,45,9252,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74102080,,102000,102000,0.011474651,3.83548E-40,6E-45,150,6,15,3067,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,11565,0,16840,1,2,45,9252,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74102081,,102000,102000,0.011474651,3.83548E-40,6E-45,150,6,15,3067,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,15,0,0,100,34,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,11565,0,16840,1,2,45,9252,1.301903E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74200080,,155000,155010,9.952657E-21,3.79947E-40,6E-45,150,6,15,3015,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,25,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3848,7710,0,16840,1,2,30,5140,3.79947E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74200081,,155000,155010,9.952657E-21,3.79947E-40,6E-45,150,6,15,3015,0,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,25,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3848,7710,0,16840,1,2,30,5140,3.79947E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74201080,,155000,155010,9.952657E-21,3.79947E-40,6E-45,150,6,15,3015,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,25,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3848,7710,0,16840,1,2,30,5140,3.79947E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,2,0,0,0,2,0,150,-
74300080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74300081,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74300082,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74301080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74302080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74303080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74304080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74305080,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
74305081,,112000,112000,1.964565E-24,3.80307E-40,6E-45,150,6,15,3002,0,0,0,36,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,9252,0,16840,1,2,56,3598,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,0,1,0,150,-
