#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id - atkBullet_Id - s32,sfxIdBullet - sfxIdBullet - s32,sfxIdHit - sfxIdHit - s32,sfxIdFlick - sfxIdFlick - s32,life - life - f32,dist - dist - f32,shootInterval - shootInterval - f32,gravityInRange - gravityInRange - f32,gravityOutRange - gravityOutRange - f32,homingStopRange - homingStopRange - f32,initVellocity - initVellocity - f32,accelInRange - accelInRange - f32,accelOutRange - accelOutRange - f32,maxVellocity - maxVellocity - f32,minVellocity - minVellocity - f32,accelTime - accelTime - f32,homingBeginDist - homingBeginDist - f32,hitRadius - hitRadius - f32,hitRadiusMax - hitRadiusMax - f32,spreadTime - spreadTime - f32,expDelay - expDelay - f32,homingOffsetRange - homingOffsetRange - f32,dmgHitRecordLifeTime - dmgHitRecordLifeTime - f32,externalForce - externalForce - f32,spEffectIdForShooter - spEffectIdForShooter - s32,autoSearchNpcThinkId - autoSearchNpcThinkId - s32,hitBulletId - hitBulletId - s32,spEffectId0 - spEffectId0 - s32,spEffectId1 - spEffectId1 - s32,spEffectId2 - spEffectId2 - s32,spEffectId3 - spEffectId3 - s32,spEffectId4 - spEffectId4 - s32,numShoot - numShoot - s16,homingAngle - homingAngle - s16,shootAngle - shootAngle - s16,shootAngleInterval - shootAngleInterval - s16,shootAngleXInterval - shootAngleXInterval - s16,damageDamp - damageDamp - u8,magicDamageDamp - magicDamageDamp - u8,fireDamageDamp - fireDamageDamp - u8,thunderDamageDamp - thunderDamageDamp - u8,staminaDamp - staminaDamp - u8,knockbackDamp - knockbackDamp - u8,shootAngleXZ - shootAngleXZ - u8,lockShootLimitAng - lockShootLimitAng - u8,isPenetrate - isPenetrate - u8,prevVellocityDirRate - prevVellocityDirRate - u8,atkAttribute - atkAttribute - u8,spAttribute - spAttribute - u8,Material_AttackType - Material_AttackType - u8,Material_AttackMaterial - Material_AttackMaterial - u8,Material_Size - Material_Size - u8,launchConditionType - launchConditionType - u8,FollowType0 - FollowType0 - u8,FollowType1 - FollowType1 - u8,FollowType2 - FollowType2 - u8,EmittePosType0 - EmittePosType0 - u8,EmittePosType1 - EmittePosType1 - u8,EmittePosType2 - EmittePosType2 - u8,IsAttackSfx - IsAttackSfx - u8,IsEndlessHit - IsEndlessHit - u8,IsPenetrateMap - IsPenetrateMap - u8,IsHitBothTeam - IsHitBothTeam - u8,IsUseShardHitList - IsUseShardHitList - u8,IsUseMultiDmyPolyIfPlace - IsUseMultiDmyPolyIfPlace - u8,attachEffectType0 - attachEffectType0 - u8,attachEffectType1 - attachEffectType1 - u8,IsHitForceMagic - IsHitForceMagic - u8,IsIgnoreSfxIfHitWater - IsIgnoreSfxIfHitWater - u8,IsIgnoreMoveStateIfHitWater - IsIgnoreMoveStateIfHitWater - u8,IsHitDarkForceMagic - IsHitDarkForceMagic - u8,IsInheritEffectToChild - IsInheritEffectToChild - u8,IsInheritSpeedToChild - IsInheritSpeedToChild - u8,IsLockModule - IsLockModule - u8,IsSearchForTarget - IsSearchForTarget - u8,IsEmittedBullet - IsEmittedBullet - u8,IsInheritLifeToChild - IsInheritLifeToChild - u8,darkDamageDamp - darkDamageDamp - u8,bulletHitType0 - bulletHitType0 - u8,bulletHitType1 - bulletHitType1 - u8,SpHomingYAngle - SpHomingYAngle - f32,rand_ShootAngleXZ - rand_ShootAngleXZ - f32,rand_ShootANgleY - rand_ShootANgleY - f32,bulletEmitter_bulletId - bulletEmitter_bulletId - s32,bulletEmitter_ShootInterval0 - bulletEmitter_ShootInterval0 - f32,bulletEmitter_InitInterval - bulletEmitter_InitInterval - f32,SpHomingYAngleForEnemy - SpHomingYAngleForEnemy - f32,bulletEmitter_ShootInterval1 - bulletEmitter_ShootInterval1 - f32,LaunchType - LaunchType - u8,LimitBulletParamId - LimitBulletParamId - u8,CounterHitType - CounterHitType - u8,IsPosHitBullet - IsPosHitBullet - u8,IsAttachAttackSfx - IsAttachAttackSfx - u8,IsSpCorrection0 - IsSpCorrection0 - u8,IsSpCorrection1 - IsSpCorrection1 - u8,IsPenetrateTarget - IsPenetrateTarget - u8,IsSpCorrection2 - IsSpCorrection2 - u8,IsDisableIntScale - IsDisableIntScale - u8,0xC3 - 0xC3 - u8,EmittePosRadius - EmittePosRadius - f32,hitObjectId - hitObjectId - s32,subLife - subLife - f32,subHomingAngle - subHomingAngle - s16,pad1 - pad1 - dummy8,lockShootCorrectionAng - lockShootCorrectionAng - f32,pad2 - pad2 - dummy8
50601710,,50600710,650650,-1,-1,1,1,0,9.8,6,0,4,0,0,40,0,0,0,0.1,-1,0,0,0,0,0,0,0,50600711,0,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,75,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601711,,50600710,650651,-1,-1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0.9,0,0,0,0,0,0,-1,3506090,3506091,0,0,0,1,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601720,,50600720,650640,650641,650641,1,0,0,0,0,0,80,0,0,80,0,0,0,0.3,-1,0,0,0,0,0,0,0,50600721,0,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,196,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601721,,50600721,-1,-1,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601730,,50600700,650630,650631,650631,1,1,0,0,9.8,0,11,0,0,40,0,0,0,0.3,-1,0,0,0,0.15,0,0,0,50600731,0,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,246,60,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601731,,50600700,-1,-1,-1,5,1,0,100,100,0,0,0,0,100,0,0,0,0.1,-1,0,0,0,0.15,0,0,0,50600732,0,0,0,0,0,5,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601732,,50600700,650632,-1,-1,18,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0.15,0,0,0,-1,9019,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601740,,50600700,650630,650631,650631,1,1,0,0,9.8,0,7,0,0,40,0,0,0,0.3,-1,0,0,0,0.15,0,0,0,50600741,0,0,0,0,0,1,0,-40,0,0,100,0,0,0,100,100,226,60,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601741,,50600700,-1,-1,-1,5,1,0,100,100,0,0,0,0,100,0,0,0,0.1,-1,0,0,0,0.15,0,0,0,50600742,0,0,0,0,0,5,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601742,,50600700,650634,-1,-1,18,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0.15,0,0,0,-1,9019,0,0,0,0,1,0,0,0,0,100,0,0,0,100,100,0,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
50601980,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601981,,1,300070,-1,-1,0.03,0,0,0,0,0,60,0,0,60,0,0,0,0.25,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,-20,-40,0,0,0,0,0,0,0,5,0,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601982,,1,300070,-1,-1,0.03,0,0,0,0,0,60,0,0,60,0,0,0,0.25,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,-45,-40,0,0,0,0,0,0,0,231,0,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601983,,1,300070,-1,-1,0.04,0,0,0,0,0,60,0,0,60,0,0,0,0.25,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,5,0,30,0,0,0,0,0,0,236,0,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601984,,1,300070,-1,-1,0.04,0,0,0,0,0,60,0,0,60,0,0,0,0.25,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,2,0,-20,-5,30,0,0,0,0,0,0,251,0,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601985,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601986,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601987,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50601990,,0,650620,-1,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700100,,0,650621,-1,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700600,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700610,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700620,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700630,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700640,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700650,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700660,,50700600,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,-1,3507036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,1030,-,NaN,-
50700980,,8,0,-1,-1,0.22,0,0,0,0,0,100,0,0,100,100,0,0,1,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50800930,,50800930,0,-1,-1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,50800931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50800931,,50800931,0,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,3508520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50800980,,8,0,-1,-1,0.22,0,0,0,0,0,100,0,0,100,100,0,0,1,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50800981,,8,0,-1,-1,0.5,0,0,0,0,0,100,0,0,100,100,0,0,1,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
50900160,,50900160,650921,650922,650923,1,0,0,0,0,0,15,0,50,45,15,0,0,0.08,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107625,3,0,-4,3,0,0,0,0,0,0,0,0,60,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
50900170,,50900170,650921,650922,650923,1,0,0,0,0,0,15,0,50,45,15,0,0,0.08,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107625,2,0,0,5,0,0,0,0,0,0,0,0,60,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
50900100,,50900100,650921,650922,650923,1,0,0,0,0,0,15,0,50,45,15,0,0,0.08,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107625,3,0,-5,3,0,0,0,0,0,0,0,0,60,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
50900300,,50900300,650921,650922,650923,1,0,0,0,0,0,15,0,50,45,15,0,0,0.08,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107625,3,0,-5,6,0,0,0,0,0,0,0,0,60,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
50900310,,0,650910,650911,650911,0.3,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900311,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900311,,50900310,650910,650911,650911,7,0,0,0,0,1,12,0,10,12,12,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,100392,107625,1,30,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,8.61943E-40,-
50900320,,0,650910,650911,650911,0.6,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900321,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900321,,50900320,650910,650911,650911,7,0,0,0,0,1,12,0,10,12,12,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,100392,107625,1,30,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,8.61943E-40,-
50900330,,0,650910,650911,650911,1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900331,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900331,,50900330,650910,650911,650911,7,0,0,0,0,1,12,0,10,12,12,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,100392,107625,1,30,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,8.61943E-40,-
50900420,,0,650910,650911,650911,0.6,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900421,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900421,,50900320,650910,650911,650911,7,0,0,0,0,2.5,12,0,10,12,12,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,100392,107625,1,25,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,8.61943E-40,-
50900430,,0,650910,650911,650911,1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900421,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900520,,0,650910,650911,650911,0.6,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900521,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900521,,50900320,650910,650911,650911,7,0,0,0,0,1,10,2,10,15,10,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,100392,107625,1,45,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,8.61943E-40,-
50900530,,0,650910,650911,650911,1,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.3,-1,0,0,0,0,0,0,0,50900521,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,8.61943E-40,-
50900920,,6,650935,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,64,0.5,0,0,0,0,3530,0,-1,3530,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1024,-,NaN,-
50900921,,6,302010,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,4,64,0.5,0,0,0.1,0,3509070,0,-1,3509070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1024,-,NaN,-
